,date,Organisme,Station,Valeur,idPolair,timestamp,alerte
452278,2015-08-18 22:00:00+00:00,7,9,59.0,7009,1439935200.0,False
452279,2015-08-18 23:00:00+00:00,7,9,62.0,7009,1439938800.0,False
452280,2015-08-19 00:00:00+00:00,7,9,68.0,7009,1439942400.0,False
452281,2015-08-19 01:00:00+00:00,7,9,69.0,7009,1439946000.0,False
452282,2015-08-19 02:00:00+00:00,7,9,67.0,7009,1439949600.0,False
452283,2015-08-19 03:00:00+00:00,7,9,44.0,7009,1439953200.0,False
452284,2015-08-19 04:00:00+00:00,7,9,40.0,7009,1439956800.0,False
452285,2015-08-19 05:00:00+00:00,7,9,26.0,7009,1439960400.0,False
452286,2015-08-19 06:00:00+00:00,7,9,8.0,7009,1439964000.0,False
452287,2015-08-19 07:00:00+00:00,7,9,6.0,7009,1439967600.0,False
452288,2015-08-19 08:00:00+00:00,7,9,18.0,7009,1439971200.0,False
452289,2015-08-19 09:00:00+00:00,7,9,36.0,7009,1439974800.0,False
452290,2015-08-19 10:00:00+00:00,7,9,67.0,7009,1439978400.0,False
452291,2015-08-19 11:00:00+00:00,7,9,86.0,7009,1439982000.0,False
452292,2015-08-19 12:00:00+00:00,7,9,96.0,7009,1439985600.0,False
452293,2015-08-19 13:00:00+00:00,7,9,96.0,7009,1439989200.0,False
452294,2015-08-19 14:00:00+00:00,7,9,100.0,7009,1439992800.0,False
452295,2015-08-19 15:00:00+00:00,7,9,98.0,7009,1439996400.0,False
452296,2015-08-19 16:00:00+00:00,7,9,99.0,7009,1440000000.0,False
452297,2015-08-19 17:00:00+00:00,7,9,98.0,7009,1440003600.0,False
452298,2015-08-19 18:00:00+00:00,7,9,95.0,7009,1440007200.0,False
452299,2015-08-19 19:00:00+00:00,7,9,85.0,7009,1440010800.0,False
452300,2015-08-19 20:00:00+00:00,7,9,74.0,7009,1440014400.0,False
452301,2015-08-19 21:00:00+00:00,7,9,76.0,7009,1440018000.0,False
452302,2015-08-19 22:00:00+00:00,7,9,76.0,7009,1440021600.0,False
452303,2015-08-19 23:00:00+00:00,7,9,76.0,7009,1440025200.0,False
452304,2015-08-20 00:00:00+00:00,7,9,79.0,7009,1440028800.0,False
452305,2015-08-20 01:00:00+00:00,7,9,78.0,7009,1440032400.0,False
452306,2015-08-20 02:00:00+00:00,7,9,69.0,7009,1440036000.0,False
452307,2015-08-20 03:00:00+00:00,7,9,64.0,7009,1440039600.0,False
452308,2015-08-20 04:00:00+00:00,7,9,52.0,7009,1440043200.0,False
452309,2015-08-20 05:00:00+00:00,7,9,25.0,7009,1440046800.0,False
452310,2015-08-20 06:00:00+00:00,7,9,3.0,7009,1440050400.0,False
452311,2015-08-20 07:00:00+00:00,7,9,13.0,7009,1440054000.0,False
452312,2015-08-20 08:00:00+00:00,7,9,30.0,7009,1440057600.0,False
452313,2015-08-20 09:00:00+00:00,7,9,51.0,7009,1440061200.0,False
452314,2015-08-20 10:00:00+00:00,7,9,68.0,7009,1440064800.0,False
452315,2015-08-20 11:00:00+00:00,7,9,82.0,7009,1440068400.0,False
452316,2015-08-20 12:00:00+00:00,7,9,95.0,7009,1440072000.0,False
452317,2015-08-20 13:00:00+00:00,7,9,103.0,7009,1440075600.0,True
452318,2015-08-20 14:00:00+00:00,7,9,104.0,7009,1440079200.0,True
452319,2015-08-20 15:00:00+00:00,7,9,102.0,7009,1440082800.0,True
452320,2015-08-20 16:00:00+00:00,7,9,99.0,7009,1440086400.0,False
452321,2015-08-20 17:00:00+00:00,7,9,95.0,7009,1440090000.0,False
452322,2015-08-20 18:00:00+00:00,7,9,92.0,7009,1440093600.0,False
452323,2015-08-20 19:00:00+00:00,7,9,81.0,7009,1440097200.0,False
452324,2015-08-20 20:00:00+00:00,7,9,67.0,7009,1440100800.0,False
452325,2015-08-20 21:00:00+00:00,7,9,63.0,7009,1440104400.0,False
452326,2015-08-20 22:00:00+00:00,7,9,60.0,7009,1440108000.0,False
452327,2015-08-20 23:00:00+00:00,7,9,65.0,7009,1440111600.0,False
452328,2015-08-21 00:00:00+00:00,7,9,69.0,7009,1440115200.0,False
452329,2015-08-21 01:00:00+00:00,7,9,69.0,7009,1440118800.0,False
452330,2015-08-21 02:00:00+00:00,7,9,67.0,7009,1440122400.0,False
452331,2015-08-21 03:00:00+00:00,7,9,53.0,7009,1440126000.0,False
452332,2015-08-21 04:00:00+00:00,7,9,48.0,7009,1440129600.0,False
452333,2015-08-21 05:00:00+00:00,7,9,14.0,7009,1440133200.0,False
452334,2015-08-21 06:00:00+00:00,7,9,15.0,7009,1440136800.0,False
452335,2015-08-21 07:00:00+00:00,7,9,14.0,7009,1440140400.0,False
452336,2015-08-21 08:00:00+00:00,7,9,31.0,7009,1440144000.0,False
452337,2015-08-21 09:00:00+00:00,7,9,49.0,7009,1440147600.0,False
452338,2015-08-21 10:00:00+00:00,7,9,65.0,7009,1440151200.0,False
452339,2015-08-21 11:00:00+00:00,7,9,70.0,7009,1440154800.0,False
452340,2015-08-21 12:00:00+00:00,7,9,71.0,7009,1440158400.0,False
452341,2015-08-21 13:00:00+00:00,7,9,80.0,7009,1440162000.0,False
452342,2015-08-21 14:00:00+00:00,7,9,83.0,7009,1440165600.0,False
452343,2015-08-21 15:00:00+00:00,7,9,82.0,7009,1440169200.0,False
452344,2015-08-21 16:00:00+00:00,7,9,81.0,7009,1440172800.0,False
452345,2015-08-21 17:00:00+00:00,7,9,87.0,7009,1440176400.0,False
452346,2015-08-21 18:00:00+00:00,7,9,89.0,7009,1440180000.0,False
452347,2015-08-21 19:00:00+00:00,7,9,82.0,7009,1440183600.0,False
452348,2015-08-21 20:00:00+00:00,7,9,65.0,7009,1440187200.0,False
452349,2015-08-21 21:00:00+00:00,7,9,67.0,7009,1440190800.0,False
452350,2015-08-21 22:00:00+00:00,7,9,70.0,7009,1440194400.0,False
452351,2015-08-21 23:00:00+00:00,7,9,75.0,7009,1440198000.0,False
452352,2015-08-22 00:00:00+00:00,7,9,74.0,7009,1440201600.0,False
452353,2015-08-22 01:00:00+00:00,7,9,67.0,7009,1440205200.0,False
452354,2015-08-22 02:00:00+00:00,7,9,69.0,7009,1440208800.0,False
452355,2015-08-22 03:00:00+00:00,7,9,67.0,7009,1440212400.0,False
452356,2015-08-22 04:00:00+00:00,7,9,57.0,7009,1440216000.0,False
452357,2015-08-22 05:00:00+00:00,7,9,18.0,7009,1440219600.0,False
452358,2015-08-22 06:00:00+00:00,7,9,18.0,7009,1440223200.0,False
452359,2015-08-22 07:00:00+00:00,7,9,19.0,7009,1440226800.0,False
452360,2015-08-22 08:00:00+00:00,7,9,41.0,7009,1440230400.0,False
452361,2015-08-22 09:00:00+00:00,7,9,50.0,7009,1440234000.0,False
452362,2015-08-22 10:00:00+00:00,7,9,73.0,7009,1440237600.0,False
452363,2015-08-22 11:00:00+00:00,7,9,86.0,7009,1440241200.0,False
452364,2015-08-22 12:00:00+00:00,7,9,102.0,7009,1440244800.0,True
452365,2015-08-22 13:00:00+00:00,7,9,111.0,7009,1440248400.0,True
452366,2015-08-22 14:00:00+00:00,7,9,111.0,7009,1440252000.0,True
452367,2015-08-22 15:00:00+00:00,7,9,108.0,7009,1440255600.0,True
452368,2015-08-22 16:00:00+00:00,7,9,105.0,7009,1440259200.0,True
452369,2015-08-22 17:00:00+00:00,7,9,103.0,7009,1440262800.0,True
452370,2015-08-22 18:00:00+00:00,7,9,90.0,7009,1440266400.0,False
452371,2015-08-22 19:00:00+00:00,7,9,78.0,7009,1440270000.0,False
452372,2015-08-22 20:00:00+00:00,7,9,79.0,7009,1440273600.0,False
452373,2015-08-22 21:00:00+00:00,7,9,74.0,7009,1440277200.0,False
452374,2015-08-22 22:00:00+00:00,7,9,83.0,7009,1440280800.0,False
452375,2015-08-22 23:00:00+00:00,7,9,89.0,7009,1440284400.0,False
452376,2015-08-23 00:00:00+00:00,7,9,93.0,7009,1440288000.0,False
452377,2015-08-23 01:00:00+00:00,7,9,95.0,7009,1440291600.0,False
452378,2015-08-23 02:00:00+00:00,7,9,99.0,7009,1440295200.0,False
452379,2015-08-23 03:00:00+00:00,7,9,96.0,7009,1440298800.0,False
452380,2015-08-23 04:00:00+00:00,7,9,87.0,7009,1440302400.0,False
452381,2015-08-23 05:00:00+00:00,7,9,76.0,7009,1440306000.0,False
452382,2015-08-23 06:00:00+00:00,7,9,63.0,7009,1440309600.0,False
452383,2015-08-23 07:00:00+00:00,7,9,60.0,7009,1440313200.0,False
452384,2015-08-23 08:00:00+00:00,7,9,41.0,7009,1440316800.0,False
452385,2015-08-23 09:00:00+00:00,7,9,50.0,7009,1440320400.0,False
452386,2015-08-23 10:00:00+00:00,7,9,41.0,7009,1440324000.0,False
452387,2015-08-23 11:00:00+00:00,7,9,42.0,7009,1440327600.0,False
452388,2015-08-23 12:00:00+00:00,7,9,45.0,7009,1440331200.0,False
452389,2015-08-23 13:00:00+00:00,7,9,40.0,7009,1440334800.0,False
452390,2015-08-23 14:00:00+00:00,7,9,44.0,7009,1440338400.0,False
452391,2015-08-23 15:00:00+00:00,7,9,46.0,7009,1440342000.0,False
452392,2015-08-23 16:00:00+00:00,7,9,45.0,7009,1440345600.0,False
452393,2015-08-23 17:00:00+00:00,7,9,52.0,7009,1440349200.0,False
452394,2015-08-23 18:00:00+00:00,7,9,52.0,7009,1440352800.0,False
452395,2015-08-23 19:00:00+00:00,7,9,44.0,7009,1440356400.0,False
452396,2015-08-23 20:00:00+00:00,7,9,32.0,7009,1440360000.0,False
452397,2015-08-23 21:00:00+00:00,7,9,26.0,7009,1440363600.0,False
452398,2015-08-23 22:00:00+00:00,7,9,25.0,7009,1440367200.0,False
452399,2015-08-23 23:00:00+00:00,7,9,25.0,7009,1440370800.0,False
452400,2015-08-24 00:00:00+00:00,7,9,34.0,7009,1440374400.0,False
452401,2015-08-24 01:00:00+00:00,7,9,34.0,7009,1440378000.0,False
452402,2015-08-24 02:00:00+00:00,7,9,34.0,7009,1440381600.0,False
452403,2015-08-24 03:00:00+00:00,7,9,38.0,7009,1440385200.0,False
452404,2015-08-24 04:00:00+00:00,7,9,34.0,7009,1440388800.0,False
452405,2015-08-24 05:00:00+00:00,7,9,15.0,7009,1440392400.0,False
452406,2015-08-24 06:00:00+00:00,7,9,15.0,7009,1440396000.0,False
452407,2015-08-24 07:00:00+00:00,7,9,53.0,7009,1440399600.0,False
452408,2015-08-24 08:00:00+00:00,7,9,54.0,7009,1440403200.0,False
452409,2015-08-24 09:00:00+00:00,7,9,58.0,7009,1440406800.0,False
452410,2015-08-24 10:00:00+00:00,7,9,58.0,7009,1440410400.0,False
452411,2015-08-24 11:00:00+00:00,7,9,58.0,7009,1440414000.0,False
452412,2015-08-24 12:00:00+00:00,7,9,57.0,7009,1440417600.0,False
452413,2015-08-24 13:00:00+00:00,7,9,59.0,7009,1440421200.0,False
452414,2015-08-24 14:00:00+00:00,7,9,61.0,7009,1440424800.0,False
452415,2015-08-24 15:00:00+00:00,7,9,60.0,7009,1440428400.0,False
452416,2015-08-24 16:00:00+00:00,7,9,57.0,7009,1440432000.0,False
452417,2015-08-24 17:00:00+00:00,7,9,57.0,7009,1440435600.0,False
452418,2015-08-24 18:00:00+00:00,7,9,54.0,7009,1440439200.0,False
452419,2015-08-24 19:00:00+00:00,7,9,53.0,7009,1440442800.0,False
452420,2015-08-24 20:00:00+00:00,7,9,55.0,7009,1440446400.0,False
452421,2015-08-24 21:00:00+00:00,7,9,57.0,7009,1440450000.0,False
452422,2015-08-24 22:00:00+00:00,7,9,57.0,7009,1440453600.0,False
452423,2015-08-24 23:00:00+00:00,7,9,61.0,7009,1440457200.0,False
452424,2015-08-25 00:00:00+00:00,7,9,60.0,7009,1440460800.0,False
452425,2015-08-25 01:00:00+00:00,7,9,60.0,7009,1440464400.0,False
452426,2015-08-25 02:00:00+00:00,7,9,58.0,7009,1440468000.0,False
452427,2015-08-25 03:00:00+00:00,7,9,55.0,7009,1440471600.0,False
452428,2015-08-25 04:00:00+00:00,7,9,55.0,7009,1440475200.0,False
452429,2015-08-25 05:00:00+00:00,7,9,47.0,7009,1440478800.0,False
452430,2015-08-25 06:00:00+00:00,7,9,34.0,7009,1440482400.0,False
452431,2015-08-25 07:00:00+00:00,7,9,32.0,7009,1440486000.0,False
452432,2015-08-25 08:00:00+00:00,7,9,28.0,7009,1440489600.0,False
452433,2015-08-25 09:00:00+00:00,7,9,40.0,7009,1440493200.0,False
452434,2015-08-25 10:00:00+00:00,7,9,49.0,7009,1440496800.0,False
452435,2015-08-25 11:00:00+00:00,7,9,59.0,7009,1440500400.0,False
452436,2015-08-25 12:00:00+00:00,7,9,67.0,7009,1440504000.0,False
452437,2015-08-25 13:00:00+00:00,7,9,69.0,7009,1440507600.0,False
452438,2015-08-25 14:00:00+00:00,7,9,72.0,7009,1440511200.0,False
452439,2015-08-25 15:00:00+00:00,7,9,67.0,7009,1440514800.0,False
452440,2015-08-25 16:00:00+00:00,7,9,54.0,7009,1440518400.0,False
452441,2015-08-25 17:00:00+00:00,7,9,54.0,7009,1440522000.0,False
452442,2015-08-25 18:00:00+00:00,7,9,54.0,7009,1440525600.0,False
452443,2015-08-25 19:00:00+00:00,7,9,50.0,7009,1440529200.0,False
452444,2015-08-25 20:00:00+00:00,7,9,54.0,7009,1440532800.0,False
452445,2015-08-25 21:00:00+00:00,7,9,53.0,7009,1440536400.0,False
452446,2015-08-25 22:00:00+00:00,7,9,46.0,7009,1440540000.0,False
452447,2015-08-25 23:00:00+00:00,7,9,45.0,7009,1440543600.0,False
452448,2015-08-26 00:00:00+00:00,7,9,44.0,7009,1440547200.0,False
452449,2015-08-26 01:00:00+00:00,7,9,45.0,7009,1440550800.0,False
452450,2015-08-26 02:00:00+00:00,7,9,28.0,7009,1440554400.0,False
452451,2015-08-26 03:00:00+00:00,7,9,26.0,7009,1440558000.0,False
452452,2015-08-26 04:00:00+00:00,7,9,16.0,7009,1440561600.0,False
452453,2015-08-26 05:00:00+00:00,7,9,7.0,7009,1440565200.0,False
452454,2015-08-26 06:00:00+00:00,7,9,2.0,7009,1440568800.0,False
452455,2015-08-26 07:00:00+00:00,7,9,3.0,7009,1440572400.0,False
452456,2015-08-26 08:00:00+00:00,7,9,11.0,7009,1440576000.0,False
452457,2015-08-26 09:00:00+00:00,7,9,19.0,7009,1440579600.0,False
452458,2015-08-26 10:00:00+00:00,7,9,32.0,7009,1440583200.0,False
452459,2015-08-26 11:00:00+00:00,7,9,49.0,7009,1440586800.0,False
452460,2015-08-26 12:00:00+00:00,7,9,64.0,7009,1440590400.0,False
452461,2015-08-26 13:00:00+00:00,7,9,73.0,7009,1440594000.0,False
452462,2015-08-26 14:00:00+00:00,7,9,80.0,7009,1440597600.0,False
452463,2015-08-26 15:00:00+00:00,7,9,81.0,7009,1440601200.0,False
452464,2015-08-26 16:00:00+00:00,7,9,83.0,7009,1440604800.0,False
452465,2015-08-26 17:00:00+00:00,7,9,83.0,7009,1440608400.0,False
452466,2015-08-26 18:00:00+00:00,7,9,70.0,7009,1440612000.0,False
452467,2015-08-26 19:00:00+00:00,7,9,59.0,7009,1440615600.0,False
452468,2015-08-26 20:00:00+00:00,7,9,69.0,7009,1440619200.0,False
452469,2015-08-26 21:00:00+00:00,7,9,65.0,7009,1440622800.0,False
452470,2015-08-26 22:00:00+00:00,7,9,64.0,7009,1440626400.0,False
452471,2015-08-26 23:00:00+00:00,7,9,68.0,7009,1440630000.0,False
452472,2015-08-27 00:00:00+00:00,7,9,69.0,7009,1440633600.0,False
452473,2015-08-27 01:00:00+00:00,7,9,70.0,7009,1440637200.0,False
452474,2015-08-27 02:00:00+00:00,7,9,70.0,7009,1440640800.0,False
452475,2015-08-27 03:00:00+00:00,7,9,61.0,7009,1440644400.0,False
452476,2015-08-27 04:00:00+00:00,7,9,54.0,7009,1440648000.0,False
452477,2015-08-27 05:00:00+00:00,7,9,30.0,7009,1440651600.0,False
452478,2015-08-27 06:00:00+00:00,7,9,23.0,7009,1440655200.0,False
452479,2015-08-27 07:00:00+00:00,7,9,21.0,7009,1440658800.0,False
452480,2015-08-27 08:00:00+00:00,7,9,50.0,7009,1440662400.0,False
452481,2015-08-27 09:00:00+00:00,7,9,54.0,7009,1440666000.0,False
452482,2015-08-27 10:00:00+00:00,7,9,71.0,7009,1440669600.0,False
452483,2015-08-27 11:00:00+00:00,7,9,79.0,7009,1440673200.0,False
452484,2015-08-27 12:00:00+00:00,7,9,81.0,7009,1440676800.0,False
452485,2015-08-27 13:00:00+00:00,7,9,83.0,7009,1440680400.0,False
452486,2015-08-27 14:00:00+00:00,7,9,88.0,7009,1440684000.0,False
452487,2015-08-27 15:00:00+00:00,7,9,85.0,7009,1440687600.0,False
452488,2015-08-27 16:00:00+00:00,7,9,80.0,7009,1440691200.0,False
452489,2015-08-27 17:00:00+00:00,7,9,81.0,7009,1440694800.0,False
452490,2015-08-27 18:00:00+00:00,7,9,78.0,7009,1440698400.0,False
452491,2015-08-27 19:00:00+00:00,7,9,74.0,7009,1440702000.0,False
452492,2015-08-27 20:00:00+00:00,7,9,71.0,7009,1440705600.0,False
452493,2015-08-27 21:00:00+00:00,7,9,72.0,7009,1440709200.0,False
452494,2015-08-27 22:00:00+00:00,7,9,69.0,7009,1440712800.0,False
452495,2015-08-27 23:00:00+00:00,7,9,66.0,7009,1440716400.0,False
452496,2015-08-28 00:00:00+00:00,7,9,63.0,7009,1440720000.0,False
452497,2015-08-28 01:00:00+00:00,7,9,64.0,7009,1440723600.0,False
452498,2015-08-28 02:00:00+00:00,7,9,62.0,7009,1440727200.0,False
452499,2015-08-28 03:00:00+00:00,7,9,53.0,7009,1440730800.0,False
452500,2015-08-28 04:00:00+00:00,7,9,51.0,7009,1440734400.0,False
452501,2015-08-28 05:00:00+00:00,7,9,35.0,7009,1440738000.0,False
452502,2015-08-28 06:00:00+00:00,7,9,25.0,7009,1440741600.0,False
452503,2015-08-28 07:00:00+00:00,7,9,19.0,7009,1440745200.0,False
452504,2015-08-28 08:00:00+00:00,7,9,18.0,7009,1440748800.0,False
452505,2015-08-28 09:00:00+00:00,7,9,42.0,7009,1440752400.0,False
452506,2015-08-28 10:00:00+00:00,7,9,57.0,7009,1440756000.0,False
452507,2015-08-28 11:00:00+00:00,7,9,71.0,7009,1440759600.0,False
452508,2015-08-28 12:00:00+00:00,7,9,88.0,7009,1440763200.0,False
452509,2015-08-28 13:00:00+00:00,7,9,105.0,7009,1440766800.0,True
452510,2015-08-28 14:00:00+00:00,7,9,110.0,7009,1440770400.0,True
452511,2015-08-28 15:00:00+00:00,7,9,110.0,7009,1440774000.0,True
452512,2015-08-28 16:00:00+00:00,7,9,114.0,7009,1440777600.0,True
452513,2015-08-28 17:00:00+00:00,7,9,106.0,7009,1440781200.0,True
452514,2015-08-28 18:00:00+00:00,7,9,87.0,7009,1440784800.0,False
452515,2015-08-28 19:00:00+00:00,7,9,67.0,7009,1440788400.0,False
452516,2015-08-28 20:00:00+00:00,7,9,63.0,7009,1440792000.0,False
452517,2015-08-28 21:00:00+00:00,7,9,47.0,7009,1440795600.0,False
452518,2015-08-28 22:00:00+00:00,7,9,46.0,7009,1440799200.0,False
452519,2015-08-28 23:00:00+00:00,7,9,45.0,7009,1440802800.0,False
452520,2015-08-29 00:00:00+00:00,7,9,48.0,7009,1440806400.0,False
452521,2015-08-29 01:00:00+00:00,7,9,46.0,7009,1440810000.0,False
452522,2015-08-29 02:00:00+00:00,7,9,45.0,7009,1440813600.0,False
452523,2015-08-29 03:00:00+00:00,7,9,40.0,7009,1440817200.0,False
452524,2015-08-29 04:00:00+00:00,7,9,32.0,7009,1440820800.0,False
452525,2015-08-29 05:00:00+00:00,7,9,25.0,7009,1440824400.0,False
452526,2015-08-29 06:00:00+00:00,7,9,21.0,7009,1440828000.0,False
452527,2015-08-29 07:00:00+00:00,7,9,24.0,7009,1440831600.0,False
452528,2015-08-29 08:00:00+00:00,7,9,29.0,7009,1440835200.0,False
452529,2015-08-29 09:00:00+00:00,7,9,54.0,7009,1440838800.0,False
452530,2015-08-29 10:00:00+00:00,7,9,67.0,7009,1440842400.0,False
452531,2015-08-29 11:00:00+00:00,7,9,83.0,7009,1440846000.0,False
452532,2015-08-29 12:00:00+00:00,7,9,96.0,7009,1440849600.0,False
452533,2015-08-29 13:00:00+00:00,7,9,100.0,7009,1440853200.0,False
452534,2015-08-29 14:00:00+00:00,7,9,105.0,7009,1440856800.0,True
452535,2015-08-29 15:00:00+00:00,7,9,100.0,7009,1440860400.0,False
452536,2015-08-29 16:00:00+00:00,7,9,99.0,7009,1440864000.0,False
452537,2015-08-29 17:00:00+00:00,7,9,93.0,7009,1440867600.0,False
452538,2015-08-29 18:00:00+00:00,7,9,87.0,7009,1440871200.0,False
452539,2015-08-29 19:00:00+00:00,7,9,79.0,7009,1440874800.0,False
452540,2015-08-29 20:00:00+00:00,7,9,82.0,7009,1440878400.0,False
452541,2015-08-29 21:00:00+00:00,7,9,84.0,7009,1440882000.0,False
452542,2015-08-29 22:00:00+00:00,7,9,82.0,7009,1440885600.0,False
452543,2015-08-29 23:00:00+00:00,7,9,78.0,7009,1440889200.0,False
452544,2015-08-30 00:00:00+00:00,7,9,86.0,7009,1440892800.0,False
452545,2015-08-30 01:00:00+00:00,7,9,87.0,7009,1440896400.0,False
452546,2015-08-30 02:00:00+00:00,7,9,87.0,7009,1440900000.0,False
452547,2015-08-30 03:00:00+00:00,7,9,85.0,7009,1440903600.0,False
452548,2015-08-30 04:00:00+00:00,7,9,76.0,7009,1440907200.0,False
452549,2015-08-30 05:00:00+00:00,7,9,78.0,7009,1440910800.0,False
452550,2015-08-30 06:00:00+00:00,7,9,79.0,7009,1440914400.0,False
452551,2015-08-30 07:00:00+00:00,7,9,77.0,7009,1440918000.0,False
452552,2015-08-30 08:00:00+00:00,7,9,85.0,7009,1440921600.0,False
452553,2015-08-30 09:00:00+00:00,7,9,98.0,7009,1440925200.0,False
452554,2015-08-30 10:00:00+00:00,7,9,105.0,7009,1440928800.0,True
452555,2015-08-30 11:00:00+00:00,7,9,112.0,7009,1440932400.0,True
452556,2015-08-30 12:00:00+00:00,7,9,114.0,7009,1440936000.0,True
452557,2015-08-30 13:00:00+00:00,7,9,114.0,7009,1440939600.0,True
452558,2015-08-30 14:00:00+00:00,7,9,117.0,7009,1440943200.0,True
452559,2015-08-30 15:00:00+00:00,7,9,116.0,7009,1440946800.0,True
452560,2015-08-30 16:00:00+00:00,7,9,113.0,7009,1440950400.0,True
452561,2015-08-30 17:00:00+00:00,7,9,109.0,7009,1440954000.0,True
452562,2015-08-30 18:00:00+00:00,7,9,94.0,7009,1440957600.0,False
452563,2015-08-30 19:00:00+00:00,7,9,92.0,7009,1440961200.0,False
452564,2015-08-30 20:00:00+00:00,7,9,92.0,7009,1440964800.0,False
452565,2015-08-30 21:00:00+00:00,7,9,88.0,7009,1440968400.0,False
452566,2015-08-30 22:00:00+00:00,7,9,86.0,7009,1440972000.0,False
452567,2015-08-30 23:00:00+00:00,7,9,82.0,7009,1440975600.0,False
452568,2015-08-31 00:00:00+00:00,7,9,83.0,7009,1440979200.0,False
452569,2015-08-31 01:00:00+00:00,7,9,78.0,7009,1440982800.0,False
452570,2015-08-31 02:00:00+00:00,7,9,71.0,7009,1440986400.0,False
452571,2015-08-31 03:00:00+00:00,7,9,83.0,7009,1440990000.0,False
452572,2015-08-31 04:00:00+00:00,7,9,85.0,7009,1440993600.0,False
452573,2015-08-31 05:00:00+00:00,7,9,62.0,7009,1440997200.0,False
452574,2015-08-31 06:00:00+00:00,7,9,30.0,7009,1441000800.0,False
452575,2015-08-31 07:00:00+00:00,7,9,30.0,7009,1441004400.0,False
452576,2015-08-31 08:00:00+00:00,7,9,59.0,7009,1441008000.0,False
452577,2015-08-31 09:00:00+00:00,7,9,72.0,7009,1441011600.0,False
452578,2015-08-31 10:00:00+00:00,7,9,81.0,7009,1441015200.0,False
452579,2015-08-31 11:00:00+00:00,7,9,91.0,7009,1441018800.0,False
452580,2015-08-31 12:00:00+00:00,7,9,91.0,7009,1441022400.0,False
452581,2015-08-31 13:00:00+00:00,7,9,79.0,7009,1441026000.0,False
452582,2015-08-31 14:00:00+00:00,7,9,67.0,7009,1441029600.0,False
452583,2015-08-31 15:00:00+00:00,7,9,66.0,7009,1441033200.0,False
452584,2015-08-31 16:00:00+00:00,7,9,61.0,7009,1441036800.0,False
452585,2015-08-31 17:00:00+00:00,7,9,75.0,7009,1441040400.0,False
452586,2015-08-31 18:00:00+00:00,7,9,61.0,7009,1441044000.0,False
452587,2015-08-31 19:00:00+00:00,7,9,56.0,7009,1441047600.0,False
452588,2015-08-31 20:00:00+00:00,7,9,53.0,7009,1441051200.0,False
452589,2015-08-31 21:00:00+00:00,7,9,47.0,7009,1441054800.0,False
452590,2015-08-31 22:00:00+00:00,7,9,52.0,7009,1441058400.0,False
452591,2015-08-31 23:00:00+00:00,7,9,75.0,7009,1441062000.0,False
452592,2015-09-01 00:00:00+00:00,7,9,71.0,7009,1441065600.0,False
452593,2015-09-01 01:00:00+00:00,7,9,61.0,7009,1441069200.0,False
452594,2015-09-01 02:00:00+00:00,7,9,49.0,7009,1441072800.0,False
452595,2015-09-01 03:00:00+00:00,7,9,47.0,7009,1441076400.0,False
452596,2015-09-01 04:00:00+00:00,7,9,44.0,7009,1441080000.0,False
452597,2015-09-01 05:00:00+00:00,7,9,45.0,7009,1441083600.0,False
452598,2015-09-01 06:00:00+00:00,7,9,39.0,7009,1441087200.0,False
452599,2015-09-01 07:00:00+00:00,7,9,22.0,7009,1441090800.0,False
452600,2015-09-01 08:00:00+00:00,7,9,41.0,7009,1441094400.0,False
452601,2015-09-01 09:00:00+00:00,7,9,31.0,7009,1441098000.0,False
452602,2015-09-01 10:00:00+00:00,7,9,41.0,7009,1441101600.0,False
452603,2015-09-01 11:00:00+00:00,7,9,42.0,7009,1441105200.0,False
452604,2015-09-01 12:00:00+00:00,7,9,46.0,7009,1441108800.0,False
452605,2015-09-01 13:00:00+00:00,7,9,49.0,7009,1441112400.0,False
452606,2015-09-01 14:00:00+00:00,7,9,57.0,7009,1441116000.0,False
452607,2015-09-01 15:00:00+00:00,7,9,58.0,7009,1441119600.0,False
452608,2015-09-01 16:00:00+00:00,7,9,60.0,7009,1441123200.0,False
452609,2015-09-01 17:00:00+00:00,7,9,65.0,7009,1441126800.0,False
452610,2015-09-01 18:00:00+00:00,7,9,68.0,7009,1441130400.0,False
452611,2015-09-01 19:00:00+00:00,7,9,68.0,7009,1441134000.0,False
452612,2015-09-01 20:00:00+00:00,7,9,60.0,7009,1441137600.0,False
452613,2015-09-01 21:00:00+00:00,7,9,63.0,7009,1441141200.0,False
452614,2015-09-01 22:00:00+00:00,7,9,69.0,7009,1441144800.0,False
452615,2015-09-01 23:00:00+00:00,7,9,71.0,7009,1441148400.0,False
452616,2015-09-02 00:00:00+00:00,7,9,66.0,7009,1441152000.0,False
452617,2015-09-02 01:00:00+00:00,7,9,63.0,7009,1441155600.0,False
452618,2015-09-02 02:00:00+00:00,7,9,59.0,7009,1441159200.0,False
452619,2015-09-02 03:00:00+00:00,7,9,57.0,7009,1441162800.0,False
452620,2015-09-02 04:00:00+00:00,7,9,29.0,7009,1441166400.0,False
452621,2015-09-02 05:00:00+00:00,7,9,2.0,7009,1441170000.0,False
452622,2015-09-02 06:00:00+00:00,7,9,1.0,7009,1441173600.0,False
452623,2015-09-02 07:00:00+00:00,7,9,2.0,7009,1441177200.0,False
452624,2015-09-02 08:00:00+00:00,7,9,15.0,7009,1441180800.0,False
452625,2015-09-02 09:00:00+00:00,7,9,34.0,7009,1441184400.0,False
452626,2015-09-02 10:00:00+00:00,7,9,55.0,7009,1441188000.0,False
